proposal_url,title,total,mission,criteria_name,criteria_average,criteria_total,criteria_scored
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Demo included (binary yes/no),0.8,3,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Development of OP Stack,1.0,4,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Discretionary Factors,0.0,0,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Grant size,2.3,9,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Likelihood of success,1.5,6,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Milestone Orientation,0.5,2,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Milestone Trackability,1.3,5,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Novelty,1.8,7,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Opensource,2.0,8,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Optimism Relationship,2.0,8,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Team assessment,3.5,14,14
https://app.charmverse.io/op-grants/vain-an-open-marketplace-for-mining-vanity-eth-addresses-96344105785214,Vain - An open marketplace for mining vanity ETH addresses,77,Builder Grants 2,Timely Submission,2.0,2,14
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Accessibility / Efficieny,1.3,5,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Builder Commitment,2.8,11,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Demo included (optional available only for software projects),0.8,3,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Discretionary Factors*,0.5,2,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Grant size,1.8,7,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Insights for UX/UI design,1.5,6,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Likelihood of success,3.0,12,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Milestone Orientation,1.3,5,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Milestones accountability,1.8,7,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Milestone Trackability,1.3,5,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Non-defi user attraction,1.5,6,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Novelty,2.5,10,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Opensource,2.0,8,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Optimism Relationship,1.5,6,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Sybil detection,0.0,0,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,Team assessment,3.0,12,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,User draw,1.0,3,18
https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335,Unruggable - Scale ENS to OP,111,Scale ENS to OP,User retention,1.0,3,18
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Code Audit (if applicable mark 0 if not),0.0,0,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Distribution implementation plan,1.5,6,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Experimentation and Novelty,1.3,5,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Grant size,1.8,7,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Intuitivity and ease of use,1.5,6,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Likelihood of success,1.8,7,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Milestone Assessment,2.3,9,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Milestone Trackability,1.5,6,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Optimism Relationship,1.5,6,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Team assessment,2.3,9,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,Timely Submission,2.0,2,12
https://app.charmverse.io/op-grants/unitap-enabling-farcaster-incentive-programs-and-featuring-the-join-farcaster-mission-6967626996736458,"Unitap: Enabling Farcaster incentive programs and featuring the ""Join Farcaster"" mission.",66,Incentivize Projects to Integrate the Farcaster Social Graph,User Retention,1.5,6,12
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Builder Commitment,1.8,7,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Builder Draw,1.5,6,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Demo included (binary yes/no),1.0,4,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Development of OP Stack,1.0,4,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Discretionary Factors,0.3,1,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Grant size,1.5,6,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Likelihood of success,1.8,7,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Milestone Orientation,1.3,5,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Milestone Trackability,1.3,5,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Novelty,1.5,6,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Opensource,2.0,8,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Optimism Relationship,0.8,3,13
https://app.charmverse.io/op-grants/unifra-open-infrastructure-for-everyone-9056352186275152,Unifra- Open Infrastructure for everyone,72,Builder Grants 2,Team assessment,2.5,10,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Builder Commitment,1.8,7,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Builder Draw,1.5,6,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Demo included (binary yes/no),0.3,1,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Development of OP Stack,0.0,0,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Discretionary Factors,0.5,2,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Grant size,3.3,13,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Likelihood of success,1.5,6,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Milestone Orientation,0.8,3,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Milestone Trackability,1.5,6,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Novelty,2.3,9,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Opensource,1.8,7,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Optimism Relationship,1.3,5,13
https://app.charmverse.io/op-grants/tribuni-forum-proposal-alerts-summary-system-27035076138360314,Tribuni: Forum & Proposal Alerts/Summary System,75,Builder Grants 2,Team assessment,2.5,10,13
https://app.charmverse.io/op-grants/toros-finance-25485143203443594,Toros Finance,142,Growth Experiment grant,Code Audit,2.4,12,15
https://app.charmverse.io/op-grants/toros-finance-25485143203443594,Toros Finance,142,Growth Experiment grant,Demo included (binary yes/no),1.0,3,15
